gene	transcript	protein_change	score	pvalue	qvalue	info
FGFR1	NA	NA	NA	NA	1	NA
FGFR2	NA	NA	NA	NA	1	NA
FGFR3	NA	NA	NA	NA	1	NA
FGFR4	NA	NA	NA	NA	1	NA
FGG	NA	NA	NA	NA	1	NA
FGGY	NA	NA	NA	NA	1	NA
FGL2	NA	NA	NA	NA	1	NA
FHDC1	NA	NA	NA	NA	1	NA
FHL5	NA	NA	NA	NA	1	NA
FHOD1	NA	NA	NA	NA	1	NA
FHOD3	NA	NA	NA	NA	1	NA
FIBIN	NA	NA	NA	NA	1	NA
FILIP1	NA	NA	NA	NA	0.289100904540981	NA
FILIP1L	NA	NA	NA	NA	1	NA
FKBP5	NA	NA	NA	NA	1	NA
FKBP6	NA	NA	NA	NA	1	NA
FLG	NA	NA	NA	NA	1	NA
FLG2	NA	NA	NA	NA	1	NA
FLI1	NA	NA	NA	NA	1	NA
FLNA	NA	NA	NA	NA	1	NA
FLNB	NA	NA	NA	NA	1	NA
FLNC	NA	NA	NA	NA	1	NA
FLRT1	NA	NA	NA	NA	1	NA
FLRT2	NA	NA	NA	NA	1	NA
FLRT3	NA	NA	NA	NA	1	NA
FLT1	NA	NA	NA	NA	1	NA
FLT3	NA	NA	NA	NA	1	NA
FLT4	NA	NA	NA	NA	1	NA
FMN2	NA	NA	NA	NA	0.744574680574302	NA
FMNL2	NA	NA	NA	NA	1	NA
FMNL3	NA	NA	NA	NA	1	NA
FMO1	NA	NA	NA	NA	1	NA
FMO2	NA	NA	NA	NA	1	NA
FMO3	NA	NA	NA	NA	1	NA
FMO4	NA	NA	NA	NA	1	NA
FMOD	NA	NA	NA	NA	1	NA
FN1	NA	NA	NA	NA	1	NA
FNBP1L	NA	NA	NA	NA	1	NA
FNDC1	NA	NA	NA	NA	1	NA
FNDC3A	NA	NA	NA	NA	1	NA
FNDC3B	NA	NA	NA	NA	1	NA
FNDC7	NA	NA	NA	NA	1	NA
FNIP1	NA	NA	NA	NA	1	NA
FNIP2	NA	NA	NA	NA	1	NA
FOCAD	NA	NA	NA	NA	1	NA
FOLH1	NA	NA	NA	NA	1	NA
FOSL2	NA	NA	NA	NA	1	NA
FOXA2	NA	NA	NA	NA	1	NA
FOXA3	NA	NA	NA	NA	1	NA
FOXD4L5	NA	NA	NA	NA	1	NA
FOXI1	NA	NA	NA	NA	1	NA
FOXK1	NA	NA	NA	NA	1	NA
FOXK2	NA	NA	NA	NA	1	NA
FOXN1	NA	NA	NA	NA	1	NA
FOXO1	NA	NA	NA	NA	1	NA
FOXP4	NA	NA	NA	NA	1	NA
FOXR2	NA	NA	NA	NA	0.325324970173615	NA
FOXRED2	NA	NA	NA	NA	1	NA
FPGT-TNNI3K	NA	NA	NA	NA	0.961975943608963	NA
FPR1	NA	NA	NA	NA	1	NA
FPR2	NA	NA	NA	NA	1	NA
FPR3	NA	NA	NA	NA	1	NA
FRAS1	NA	NA	NA	NA	1	NA
FREM1	NA	NA	NA	NA	1	NA
FREM2	NA	NA	NA	NA	1	NA
FRG2B	NA	NA	NA	NA	1	NA
FRMD1	NA	NA	NA	NA	1	NA
FRMD3	NA	NA	NA	NA	1	NA
FRMD4B	NA	NA	NA	NA	1	NA
FRMD7	NA	NA	NA	NA	1	NA
FRMPD1	NA	NA	NA	NA	0.666145910580322	NA
FRMPD2	NA	NA	NA	NA	1	NA
FRMPD3	NA	NA	NA	NA	1	NA
FRMPD4	NA	NA	NA	NA	1	NA
FRRS1	NA	NA	NA	NA	1	NA
FRS3	NA	NA	NA	NA	1	NA
FRY	NA	NA	NA	NA	1	NA
FRYL	NA	NA	NA	NA	1	NA
FSCB	NA	NA	NA	NA	1	NA
FSCN3	NA	NA	NA	NA	1	NA
FSD1	NA	NA	NA	NA	1	NA
FSD2	NA	NA	NA	NA	1	NA
FSHB	NA	NA	NA	NA	1	NA
FSHR	NA	NA	NA	NA	1	NA
FSIP1	NA	NA	NA	NA	1	NA
FSIP2	NA	NA	NA	NA	0.502042369385084	NA
FST	NA	NA	NA	NA	0.538758512148221	NA
FSTL4	NA	NA	NA	NA	1	NA
FSTL5	NA	NA	NA	NA	1	NA
FTMT	NA	NA	NA	NA	1	NA
FTSJ2	NA	NA	NA	NA	1	NA
FUBP1	NA	NA	NA	NA	1	NA
FUK	NA	NA	NA	NA	1	NA
FUT2	NA	NA	NA	NA	1	NA
FUT3	NA	NA	NA	NA	1	NA
FUT9	NA	NA	NA	NA	1	NA
FYB	NA	NA	NA	NA	1	NA
FZD8	NA	NA	NA	NA	1	NA
FZR1	NA	NA	NA	NA	1	NA
G6PC	NA	NA	NA	NA	1	NA
G6PD	NA	NA	NA	NA	1	NA
GAB3	NA	NA	NA	NA	1	NA
GAB4	NA	NA	NA	NA	1	NA
GABBR1	NA	NA	NA	NA	1	NA
GABBR2	NA	NA	NA	NA	1	NA
GABPB2	NA	NA	NA	NA	1	NA
GABRA1	NA	NA	NA	NA	1	NA
GABRA2	NA	NA	NA	NA	1	NA
GABRA3	NA	NA	NA	NA	1	NA
GABRA4	NA	NA	NA	NA	1	NA
GABRA6	NA	NA	NA	NA	1	NA
GABRB1	NA	NA	NA	NA	1	NA
GABRB2	NA	NA	NA	NA	0.24010659536776	NA
GABRB3	NA	NA	NA	NA	1	NA
GABRE	NA	NA	NA	NA	1	NA
GABRG1	NA	NA	NA	NA	1	NA
GABRG2	NA	NA	NA	NA	1	NA
GABRP	NA	NA	NA	NA	1	NA
GABRQ	NA	NA	NA	NA	1	NA
GAD1	NA	NA	NA	NA	1	NA
GAD2	NA	NA	NA	NA	1	NA
GADL1	NA	NA	NA	NA	1	NA
GAK	NA	NA	NA	NA	1	NA
GAL3ST1	NA	NA	NA	NA	1	NA
GALNT12	NA	NA	NA	NA	1	NA
GALNT13	NA	NA	NA	NA	1	NA
GALNT14	NA	NA	NA	NA	1	NA
GALNT15	NA	NA	NA	NA	1	NA
GALNT18	NA	NA	NA	NA	1	NA
GALNT2	NA	NA	NA	NA	1	NA
GALNT5	NA	NA	NA	NA	1	NA
GALNT6	NA	NA	NA	NA	1	NA
GALNT8	NA	NA	NA	NA	1	NA
GALNT9	NA	NA	NA	NA	1	NA
GALNTL5	NA	NA	NA	NA	1	NA
GALNTL6	NA	NA	NA	NA	1	NA
GAP43	NA	NA	NA	NA	1	NA
GAPT	NA	NA	NA	NA	1	NA
GAPVD1	NA	NA	NA	NA	1	NA
GAREM	NA	NA	NA	NA	1	NA
GARNL3	NA	NA	NA	NA	1	NA
GART	NA	NA	NA	NA	1	NA
GAS2	NA	NA	NA	NA	1	NA
GAS2L2	NA	NA	NA	NA	0.882263722325089	NA
GATA2	NA	NA	NA	NA	1	NA
GBA	NA	NA	NA	NA	1	NA
GBE1	NA	NA	NA	NA	1	NA
GBF1	NA	NA	NA	NA	1	NA
GBP2	NA	NA	NA	NA	1	NA
GBP5	NA	NA	NA	NA	1	NA
GBP6	NA	NA	NA	NA	1	NA
GBP7	NA	NA	NA	NA	1	NA
GC	NA	NA	NA	NA	1	NA
GCK	NA	NA	NA	NA	1	NA
GCM2	NA	NA	NA	NA	1	NA
GCN1L1	NA	NA	NA	NA	1	NA
GCNT1	NA	NA	NA	NA	1	NA
GCNT3	NA	NA	NA	NA	1	NA
GCOM1	NA	NA	NA	NA	0.43617902843747	NA
GCSAML	NA	NA	NA	NA	1	NA
GDA	NA	NA	NA	NA	1	NA
GDAP1L1	NA	NA	NA	NA	1	NA
GDF10	NA	NA	NA	NA	1	NA
GDF2	NA	NA	NA	NA	1	NA
GDF3	NA	NA	NA	NA	1	NA
GDF5	NA	NA	NA	NA	1	NA
GDPD4	NA	NA	NA	NA	1	NA
GEM	NA	NA	NA	NA	1	NA
GEMIN5	NA	NA	NA	NA	1	NA
GFPT2	NA	NA	NA	NA	1	NA
GFRA3	NA	NA	NA	NA	1	NA
GFRAL	NA	NA	NA	NA	1	NA
GGA2	NA	NA	NA	NA	1	NA
GGT5	NA	NA	NA	NA	1	NA
GGT7	NA	NA	NA	NA	1	NA
GHDC	NA	NA	NA	NA	1	NA
GHR	NA	NA	NA	NA	1	NA
GHSR	NA	NA	NA	NA	1	NA
GIF	NA	NA	NA	NA	1	NA
GIGYF2	NA	NA	NA	NA	1	NA
GIMAP1	NA	NA	NA	NA	1	NA
GIMAP2	NA	NA	NA	NA	1	NA
GIMAP4	NA	NA	NA	NA	1	NA
GIMAP5	NA	NA	NA	NA	1	NA
GIMAP6	NA	NA	NA	NA	0.00729495879090509	NA
GIMAP7	NA	NA	NA	NA	1	NA
GIMAP8	NA	NA	NA	NA	1	NA
GJA1	NA	NA	NA	NA	1	NA
GJA10	NA	NA	NA	NA	1	NA
GJA5	NA	NA	NA	NA	1	NA
GJA8	NA	NA	NA	NA	1	NA
GJB4	NA	NA	NA	NA	1	NA
GJB6	NA	NA	NA	NA	1	NA
GJD2	NA	NA	NA	NA	1	NA
GK2	NA	NA	NA	NA	1	NA
GLB1L2	NA	NA	NA	NA	1	NA
GLB1L3	NA	NA	NA	NA	1	NA
GLCCI1	NA	NA	NA	NA	1	NA
GLCE	NA	NA	NA	NA	1	NA
GLDC	NA	NA	NA	NA	1	NA
GLDN	NA	NA	NA	NA	1	NA
GLG1	NA	NA	NA	NA	1	NA
GLI1	NA	NA	NA	NA	1	NA
GLI2	NA	NA	NA	NA	1	NA
GLI3	NA	NA	NA	NA	1	NA
GLIPR1	NA	NA	NA	NA	1	NA
GLIS1	NA	NA	NA	NA	0.695203155967811	NA
GLIS3	NA	NA	NA	NA	1	NA
GLP1R	NA	NA	NA	NA	1	NA
GLP2R	NA	NA	NA	NA	1	NA
GLRA1	NA	NA	NA	NA	1	NA
GLRA2	NA	NA	NA	NA	1	NA
GLRA3	NA	NA	NA	NA	1	NA
GLRB	NA	NA	NA	NA	1	NA
GLT6D1	NA	NA	NA	NA	1	NA
GLT8D2	NA	NA	NA	NA	1	NA
GLTSCR1L	NA	NA	NA	NA	1	NA
GLYAT	NA	NA	NA	NA	1	NA
GLYATL1	NA	NA	NA	NA	1	NA
GLYATL2	NA	NA	NA	NA	1	NA
GMEB1	NA	NA	NA	NA	1	NA
GNA11	NA	NA	NA	NA	0.71136743010609	NA
GNA14	NA	NA	NA	NA	1	NA
GNAQ	NA	NA	NA	NA	1	NA
GNAS	NA	NA	NA	NA	1	NA
GNPTAB	NA	NA	NA	NA	1	NA
GOLGA6A	NA	NA	NA	NA	1	NA
GOLGA8I	NA	NA	NA	NA	0.647419660918118	NA
GOLGB1	NA	NA	NA	NA	0.991894915269835	NA
GOLIM4	NA	NA	NA	NA	1	NA
GOLM1	NA	NA	NA	NA	1	NA
GON4L	NA	NA	NA	NA	1	NA
GOT2	NA	NA	NA	NA	1	NA
GP2	NA	NA	NA	NA	1	NA
GP6	NA	NA	NA	NA	1	NA
GPAM	NA	NA	NA	NA	1	NA
GPATCH1	NA	NA	NA	NA	1	NA
GPATCH3	NA	NA	NA	NA	1	NA
GPATCH8	NA	NA	NA	NA	1	NA
GPC4	NA	NA	NA	NA	1	NA
GPC5	NA	NA	NA	NA	1	NA
GPC6	NA	NA	NA	NA	1	NA
GPCPD1	NA	NA	NA	NA	1	NA
GPD1	NA	NA	NA	NA	1	NA
GPER1	NA	NA	NA	NA	1	NA
GPHN	NA	NA	NA	NA	1	NA
GPLD1	NA	NA	NA	NA	1	NA
GPM6A	NA	NA	NA	NA	1	NA
GPR101	NA	NA	NA	NA	1	NA
GPR110	NA	NA	NA	NA	1	NA
GPR111	NA	NA	NA	NA	1	NA
GPR112	NA	NA	NA	NA	1	NA
GPR113	NA	NA	NA	NA	1	NA
GPR114	NA	NA	NA	NA	1	NA
GPR115	NA	NA	NA	NA	1	NA
GPR116	NA	NA	NA	NA	1	NA
GPR119	NA	NA	NA	NA	1	NA
GPR12	NA	NA	NA	NA	1	NA
GPR123	NA	NA	NA	NA	1	NA
GPR124	NA	NA	NA	NA	1	NA
GPR126	NA	NA	NA	NA	1	NA
GPR128	NA	NA	NA	NA	1	NA
GPR133	NA	NA	NA	NA	1	NA
GPR137	NA	NA	NA	NA	0.538758512148221	NA
GPR139	NA	NA	NA	NA	1	NA
GPR141	NA	NA	NA	NA	1	NA
GPR142	NA	NA	NA	NA	1	NA
GPR148	NA	NA	NA	NA	1	NA
GPR149	NA	NA	NA	NA	1	NA
GPR155	NA	NA	NA	NA	1	NA
GPR156	NA	NA	NA	NA	0.585892888298989	NA
GPR158	NA	NA	NA	NA	1	NA
GPR162	NA	NA	NA	NA	1	NA
GPR174	NA	NA	NA	NA	1	NA
GPR176	NA	NA	NA	NA	1	NA
GPR179	NA	NA	NA	NA	1	NA
GPR20	NA	NA	NA	NA	1	NA
GPR32	NA	NA	NA	NA	1	NA
GPR37L1	NA	NA	NA	NA	1	NA
GPR39	NA	NA	NA	NA	1	NA
GPR50	NA	NA	NA	NA	1	NA
GPR63	NA	NA	NA	NA	1	NA
GPR64	NA	NA	NA	NA	1	NA
GPR65	NA	NA	NA	NA	1	NA
GPR83	NA	NA	NA	NA	1	NA
GPR84	NA	NA	NA	NA	1	NA
GPR87	NA	NA	NA	NA	1	NA
GPR97	NA	NA	NA	NA	1	NA
GPR98	NA	NA	NA	NA	1	NA
GPRASP1	NA	NA	NA	NA	1	NA
GPRASP2	NA	NA	NA	NA	1	NA
GPRC5C	NA	NA	NA	NA	1	NA
GPRC6A	NA	NA	NA	NA	1	NA
GPRIN1	NA	NA	NA	NA	1	NA
GPRIN2	NA	NA	NA	NA	1	NA
GPX5	NA	NA	NA	NA	1	NA
GPX6	NA	NA	NA	NA	1	NA
GRAMD1A	NA	NA	NA	NA	1	NA
GRAMD1B	NA	NA	NA	NA	1	NA
GRAMD1C	NA	NA	NA	NA	1	NA
GRAMD4	NA	NA	NA	NA	1	NA
GRB14	NA	NA	NA	NA	1	NA
GRB7	NA	NA	NA	NA	1	NA
GREB1	NA	NA	NA	NA	0.325324970173615	NA
GRHL1	NA	NA	NA	NA	1	NA
GRHL2	NA	NA	NA	NA	1	NA
GRIA1	NA	NA	NA	NA	1	NA
GRIA2	NA	NA	NA	NA	1	NA
GRIA3	NA	NA	NA	NA	1	NA
GRIA4	NA	NA	NA	NA	1	NA
GRID1	NA	NA	NA	NA	1	NA
GRID2	NA	NA	NA	NA	1	NA
GRIK1	NA	NA	NA	NA	0.961975943608963	NA
GRIK2	NA	NA	NA	NA	1	NA
GRIK3	NA	NA	NA	NA	1	NA
GRIK4	NA	NA	NA	NA	1	NA
GRIK5	NA	NA	NA	NA	1	NA
GRIN2A	NA	NA	NA	NA	0.133484925964765	NA
GRIN2C	NA	NA	NA	NA	1	NA
GRIN2D	NA	NA	NA	NA	0.774119163413001	NA
GRIN3A	NA	NA	NA	NA	1	NA
GRIP1	NA	NA	NA	NA	1	NA
GRK4	NA	NA	NA	NA	1	NA
GRK7	NA	NA	NA	NA	1	NA
GRM1	NA	NA	NA	NA	1	NA
GRM2	NA	NA	NA	NA	1	NA
GRM3	NA	NA	NA	NA	1	NA
GRM4	NA	NA	NA	NA	1	NA
GRM5	NA	NA	NA	NA	1	NA
GRM6	NA	NA	NA	NA	1	NA
GRM7	NA	NA	NA	NA	1	NA
GRM8	NA	NA	NA	NA	1	NA
GRPR	NA	NA	NA	NA	1	NA
GRXCR1	NA	NA	NA	NA	1	NA
GRXCR2	NA	NA	NA	NA	1	NA
GSAP	NA	NA	NA	NA	1	NA
GSDMA	NA	NA	NA	NA	1	NA
GSDMC	NA	NA	NA	NA	1	NA
GSE1	NA	NA	NA	NA	1	NA
GSG1	NA	NA	NA	NA	1	NA
GSPT2	NA	NA	NA	NA	1	NA
GSS	NA	NA	NA	NA	1	NA
GSTCD	NA	NA	NA	NA	1	NA
GTF2IRD1	NA	NA	NA	NA	1	NA
GTF2IRD2	NA	NA	NA	NA	1	NA
GTF3C1	NA	NA	NA	NA	1	NA
GTF3C2	NA	NA	NA	NA	1	NA
GTPBP4	NA	NA	NA	NA	1	NA
GTSE1	NA	NA	NA	NA	1	NA
GUCA1C	NA	NA	NA	NA	1	NA
GUCY1A2	NA	NA	NA	NA	1	NA
GUCY1A3	NA	NA	NA	NA	1	NA
GUCY2C	NA	NA	NA	NA	1	NA
GUCY2D	NA	NA	NA	NA	1	NA
GUCY2F	NA	NA	NA	NA	1	NA
GUSB	NA	NA	NA	NA	1	NA
GYPA	NA	NA	NA	NA	1	NA
GYS2	NA	NA	NA	NA	1	NA
GZMK	NA	NA	NA	NA	1	NA
H1FNT	NA	NA	NA	NA	1	NA
H2AFY2	NA	NA	NA	NA	1	NA
H2BFWT	NA	NA	NA	NA	1	NA
H6PD	NA	NA	NA	NA	1	NA
HABP2	NA	NA	NA	NA	1	NA
HACE1	NA	NA	NA	NA	1	NA
HAL	NA	NA	NA	NA	1	NA
HAO1	NA	NA	NA	NA	1	NA
HAO2	NA	NA	NA	NA	1	NA
HAPLN1	NA	NA	NA	NA	0.639343912326329	NA
HAS1	NA	NA	NA	NA	1	NA
HAVCR1	NA	NA	NA	NA	1	NA
HAVCR2	NA	NA	NA	NA	1	NA
HBD	NA	NA	NA	NA	1	NA
HBG2	NA	NA	NA	NA	1	NA
HBP1	NA	NA	NA	NA	1	NA
HCAR2	NA	NA	NA	NA	1	NA
HCAR3	NA	NA	NA	NA	1	NA
HCFC1	NA	NA	NA	NA	1	NA
HCFC2	NA	NA	NA	NA	1	NA
HCK	NA	NA	NA	NA	1	NA
HCLS1	NA	NA	NA	NA	1	NA
HCN1	NA	NA	NA	NA	1	NA
HCN2	NA	NA	NA	NA	1	NA
HCN3	NA	NA	NA	NA	1	NA
HCN4	NA	NA	NA	NA	1	NA
HCRTR2	NA	NA	NA	NA	1	NA
HDAC10	NA	NA	NA	NA	0.840225885373454	NA
HDAC11	NA	NA	NA	NA	1	NA
HDAC5	NA	NA	NA	NA	1	NA
HDAC9	NA	NA	NA	NA	1	NA
HDC	NA	NA	NA	NA	1	NA
HDLBP	NA	NA	NA	NA	1	NA
HEATR1	NA	NA	NA	NA	1	NA
HEATR2	NA	NA	NA	NA	1	NA
HEATR4	NA	NA	NA	NA	1	NA
HEATR6	NA	NA	NA	NA	0.442989428986447	NA
HECTD1	NA	NA	NA	NA	0.691608630762631	NA
HECTD4	NA	NA	NA	NA	1	NA
HECW1	NA	NA	NA	NA	1	NA
HECW2	NA	NA	NA	NA	1	NA
HEG1	NA	NA	NA	NA	1	NA
HELB	NA	NA	NA	NA	1	NA
HELLS	NA	NA	NA	NA	0.614967090937851	NA
HELQ	NA	NA	NA	NA	1	NA
HELZ	NA	NA	NA	NA	1	NA
HELZ2	NA	NA	NA	NA	1	NA
HEPACAM2	NA	NA	NA	NA	1	NA
HEPH	NA	NA	NA	NA	1	NA
HEPHL1	NA	NA	NA	NA	1	NA
HERC1	NA	NA	NA	NA	0.337652209372419	NA
HERC2	NA	NA	NA	NA	0.892909504976635	NA
HERC3	NA	NA	NA	NA	1	NA
HERC5	NA	NA	NA	NA	1	NA
HEXDC	NA	NA	NA	NA	1	NA
HEYL	NA	NA	NA	NA	1	NA
HFE	NA	NA	NA	NA	1	NA
HFE2	NA	NA	NA	NA	1	NA
HFM1	NA	NA	NA	NA	1	NA
HGD	NA	NA	NA	NA	1	NA
HGF	NA	NA	NA	NA	0.105925114089334	NA
HGFAC	NA	NA	NA	NA	1	NA
HHATL	NA	NA	NA	NA	1	NA
HHIP	NA	NA	NA	NA	1	NA
HHIPL2	NA	NA	NA	NA	0.000601457026311414	NA
HHLA2	NA	NA	NA	NA	0.349108256806524	NA
HID1	NA	NA	NA	NA	1	NA
HIF3A	NA	NA	NA	NA	1	NA
HIP1	NA	NA	NA	NA	1	NA
HIP1R	NA	NA	NA	NA	1	NA
HIPK1	NA	NA	NA	NA	1	NA
HIPK2	NA	NA	NA	NA	1	NA
HIPK4	NA	NA	NA	NA	1	NA
HIRA	NA	NA	NA	NA	1	NA
HIST1H2AA	NA	NA	NA	NA	1	NA
HIVEP1	NA	NA	NA	NA	1	NA
HIVEP2	NA	NA	NA	NA	1	NA
HIVEP3	NA	NA	NA	NA	1	NA
HJURP	NA	NA	NA	NA	1	NA
HK2	NA	NA	NA	NA	1	NA
HK3	NA	NA	NA	NA	1	NA
HKDC1	NA	NA	NA	NA	1	NA
HLA-DMA	NA	NA	NA	NA	1	NA
HLA-DMB	NA	NA	NA	NA	1	NA
HLA-DQA2	NA	NA	NA	NA	1	NA
HLA-DRA	NA	NA	NA	NA	1	NA
HLCS	NA	NA	NA	NA	1	NA
HMCN1	NA	NA	NA	NA	0.967185340476036	NA
HMGB4	NA	NA	NA	NA	1	NA
HMGCLL1	NA	NA	NA	NA	1	NA
HMGCS2	NA	NA	NA	NA	1	NA
HMGXB4	NA	NA	NA	NA	1	NA
HMSD	NA	NA	NA	NA	1	NA
HNF1A	NA	NA	NA	NA	1	NA
HNF1B	NA	NA	NA	NA	1	NA
HNF4A	NA	NA	NA	NA	1	NA
HNF4G	NA	NA	NA	NA	1	NA
HNRNPCL1	NA	NA	NA	NA	1	NA
HNRNPUL2	NA	NA	NA	NA	1	NA
HOMER2	NA	NA	NA	NA	1	NA
HOOK1	NA	NA	NA	NA	1	NA
HOXA1	NA	NA	NA	NA	1	NA
HOXA3	NA	NA	NA	NA	1	NA
HOXB1	NA	NA	NA	NA	1	NA
HPR	NA	NA	NA	NA	1	NA
HPS3	NA	NA	NA	NA	1	NA
HPSE	NA	NA	NA	NA	1	NA
HR	NA	NA	NA	NA	1	NA
HRC	NA	NA	NA	NA	1	NA
HRG	NA	NA	NA	NA	1	NA
HRH1	NA	NA	NA	NA	1	NA
HRH4	NA	NA	NA	NA	1	NA
HRNR	NA	NA	NA	NA	1	NA
HS1BP3	NA	NA	NA	NA	1	NA
HS3ST1	NA	NA	NA	NA	1	NA
HS3ST4	NA	NA	NA	NA	1	NA
HS6ST3	NA	NA	NA	NA	1	NA
HSD11B1	NA	NA	NA	NA	1	NA
HSD17B2	NA	NA	NA	NA	1	NA
HSD17B3	NA	NA	NA	NA	1	NA
HSD3B1	NA	NA	NA	NA	0.847575948273833	NA
HSD3B2	NA	NA	NA	NA	1	NA
HSF1	NA	NA	NA	NA	1	NA
HSF5	NA	NA	NA	NA	1	NA
HSP90AB1	NA	NA	NA	NA	1	NA
HSPA12B	NA	NA	NA	NA	1	NA
HSPA1L	NA	NA	NA	NA	1	NA
HSPA4L	NA	NA	NA	NA	1	NA
HSPA6	NA	NA	NA	NA	1	NA
HSPG2	NA	NA	NA	NA	0.717037014611287	NA
HSPH1	NA	NA	NA	NA	1	NA
HTATSF1	NA	NA	NA	NA	1	NA
HTR1E	NA	NA	NA	NA	1	NA
HTR1F	NA	NA	NA	NA	1	NA
HTR2C	NA	NA	NA	NA	1	NA
HTR3A	NA	NA	NA	NA	1	NA
HTR3B	NA	NA	NA	NA	1	NA
HTR3C	NA	NA	NA	NA	1	NA
HTR3E	NA	NA	NA	NA	1	NA
HTR4	NA	NA	NA	NA	1	NA
HTR5A	NA	NA	NA	NA	1	NA
HTR7	NA	NA	NA	NA	1	NA
HTRA1	NA	NA	NA	NA	0.505770857641778	NA
HTT	NA	NA	NA	NA	1	NA
HUNK	NA	NA	NA	NA	1	NA
HUWE1	NA	NA	NA	NA	1	NA
HVCN1	NA	NA	NA	NA	1	NA
HYAL4	NA	NA	NA	NA	1	NA
HYDIN	NA	NA	NA	NA	1	NA
IARS2	NA	NA	NA	NA	1	NA
IBSP	NA	NA	NA	NA	1	NA
IBTK	NA	NA	NA	NA	0.346874504802336	NA
ICK	NA	NA	NA	NA	1	NA
IDH1	NA	NA	NA	NA	1	NA
IDO1	NA	NA	NA	NA	1	NA
IDO2	NA	NA	NA	NA	1	NA
IFIH1	NA	NA	NA	NA	1	NA
IFNA16	NA	NA	NA	NA	1	NA
IFT122	NA	NA	NA	NA	1	NA
IFT140	NA	NA	NA	NA	1	NA
IFT172	NA	NA	NA	NA	1	NA
IGDCC3	NA	NA	NA	NA	1	NA
IGDCC4	NA	NA	NA	NA	1	NA
IGF1R	NA	NA	NA	NA	1	NA
IGF2BP1	NA	NA	NA	NA	0.86532047870391	NA
IGF2BP3	NA	NA	NA	NA	0.684724810920794	NA
IGF2R	NA	NA	NA	NA	1	NA
IGFL2	NA	NA	NA	NA	1	NA
IGFN1	NA	NA	NA	NA	0.553653813637345	NA
IGHMBP2	NA	NA	NA	NA	1	NA
IGLL1	NA	NA	NA	NA	1	NA
IGSF1	NA	NA	NA	NA	1	NA
IGSF10	NA	NA	NA	NA	0.374873045425864	NA
IGSF21	NA	NA	NA	NA	1	NA
IGSF22	NA	NA	NA	NA	1	NA
IGSF3	NA	NA	NA	NA	1	NA
IGSF5	NA	NA	NA	NA	1	NA
IGSF9	NA	NA	NA	NA	0.723462462901983	NA
IGSF9B	NA	NA	NA	NA	1	NA
IHH	NA	NA	NA	NA	1	NA
IKBKAP	NA	NA	NA	NA	1	NA
IKBKB	NA	NA	NA	NA	1	NA
IKBKE	NA	NA	NA	NA	1	NA
IKZF1	NA	NA	NA	NA	1	NA
IKZF2	NA	NA	NA	NA	1	NA
IKZF3	NA	NA	NA	NA	1	NA
IKZF4	NA	NA	NA	NA	1	NA
IL10RA	NA	NA	NA	NA	1	NA
IL12RB1	NA	NA	NA	NA	1	NA
IL16	NA	NA	NA	NA	1	NA
IL17A	NA	NA	NA	NA	1	NA
IL17RC	NA	NA	NA	NA	1	NA
IL17RD	NA	NA	NA	NA	1	NA
IL18R1	NA	NA	NA	NA	1	NA
IL18RAP	NA	NA	NA	NA	1	NA
IL1B	NA	NA	NA	NA	1	NA
IL1R1	NA	NA	NA	NA	1	NA
IL1RAPL2	NA	NA	NA	NA	1	NA
IL1RL1	NA	NA	NA	NA	1	NA
IL1RL2	NA	NA	NA	NA	1	NA
IL20RA	NA	NA	NA	NA	1	NA
IL22RA1	NA	NA	NA	NA	1	NA
IL27RA	NA	NA	NA	NA	1	NA
IL2RB	NA	NA	NA	NA	1	NA
IL31RA	NA	NA	NA	NA	1	NA
IL36A	NA	NA	NA	NA	1	NA
IL36G	NA	NA	NA	NA	1	NA
IL37	NA	NA	NA	NA	1	NA
IL4R	NA	NA	NA	NA	1	NA
IL5RA	NA	NA	NA	NA	1	NA
IL6ST	NA	NA	NA	NA	1	NA
IL7R	NA	NA	NA	NA	1	NA
ILDR1	NA	NA	NA	NA	1	NA
ILDR2	NA	NA	NA	NA	1	NA
IMPG1	NA	NA	NA	NA	1	NA
IMPG2	NA	NA	NA	NA	1	NA
INA	NA	NA	NA	NA	1	NA
INADL	NA	NA	NA	NA	1	NA
INCENP	NA	NA	NA	NA	1	NA
INF2	NA	NA	NA	NA	1	NA
INHBA	NA	NA	NA	NA	1	NA
INHBB	NA	NA	NA	NA	1	NA
INHBC	NA	NA	NA	NA	1	NA
INMT	NA	NA	NA	NA	1	NA
INO80	NA	NA	NA	NA	1	NA
INO80D	NA	NA	NA	NA	1	NA
INPP4A	NA	NA	NA	NA	1	NA
INPP5D	NA	NA	NA	NA	1	NA
INPP5F	NA	NA	NA	NA	1	NA
INPPL1	NA	NA	NA	NA	1	NA
INSL6	NA	NA	NA	NA	1	NA
INSR	NA	NA	NA	NA	1	NA
INSRR	NA	NA	NA	NA	1	NA
INTS1	NA	NA	NA	NA	1	NA
INTS2	NA	NA	NA	NA	1	NA
INTS3	NA	NA	NA	NA	1	NA
INTS4	NA	NA	NA	NA	1	NA
INTU	NA	NA	NA	NA	1	NA
INVS	NA	NA	NA	NA	1	NA
IP6K3	NA	NA	NA	NA	1	NA
IPO4	NA	NA	NA	NA	1	NA
IPO5	NA	NA	NA	NA	1	NA
IPO7	NA	NA	NA	NA	1	NA
IQCA1	NA	NA	NA	NA	1	NA
IQCE	NA	NA	NA	NA	1	NA
